id,customer_id,rep_id,conference_total_01,conference_total_02,conference_total_03,conference_total_04,conference_total_05,conference_total_06,conference_total_07,conference_total_08,conference_total_09,conference_total_10,conference_total_11,conference_total_12,email_open_total_01,email_open_total_02,email_open_total_03,email_open_total_04,email_open_total_05,email_open_total_06,email_open_total_07,email_open_total_08,email_open_total_09,email_open_total_10,email_open_total_11,email_open_total_12,f2f_total_01,f2f_total_02,f2f_total_03,f2f_total_04,f2f_total_05,f2f_total_06,f2f_total_07,f2f_total_08,f2f_total_09,f2f_total_10,f2f_total_11,f2f_total_12,prescription_total_01,prescription_total_02,prescription_total_03,prescription_total_04,prescription_total_05,prescription_total_06,prescription_total_07,prescription_total_08,prescription_total_09,prescription_total_10,prescription_total_11,prescription_total_12,webinar_total_01,webinar_total_02,webinar_total_03,webinar_total_04,webinar_total_05,webinar_total_06,webinar_total_07,webinar_total_08,webinar_total_09,webinar_total_10,webinar_total_11,webinar_total_12,office_or_hospital_based,gender,is_cardiologist,is_gp,years_since_graduation
4214,4314,144,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,2,2,1,2,1,2,2,2,2,3,6,4,7,5,6,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Office,False,False,True,36.0
4215,4315,144,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,3,2,0,2,1,2,1,0,2,3,3,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,26.0
4216,4316,230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,4,0,0,0,2,1,2,0,2,1,1,1,1,3,3,3,2,1,2,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,True,False,27.0
4217,4317,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,3,1,0,1,7,4,3,4,4,8,6,6,5,9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,True,False,15.0
4218,4318,230,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,3,0,1,1,0,1,1,1,5,3,2,2,3,3,3,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,True,False,41.0
4219,4319,230,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,1,0,0,3,1,1,0,2,4,6,4,3,3,2,2,3,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,True,True,False,25.0
4220,4320,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,1,0,4,4,5,5,4,3,3,4,6,6,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Office,False,True,False,28.0
4221,4321,230,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,1,0,2,0,0,0,3,3,2,2,1,2,2,3,3,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,True,False,52.0
4222,4322,230,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,1,0,4,0,0,0,1,2,2,1,1,2,2,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,True,False,39.0
4223,4323,198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,3,1,1,1,4,2,5,4,7,4,5,4,4,4,3,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Office,False,True,False,28.0
4224,4324,132,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2,3,2,2,3,4,5,3,3,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,True,False,13.0
4225,4325,230,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3,2,1,2,0,2,0,0,2,1,5,3,1,0,0,1,3,4,3,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,True,True,False,13.0
4226,4326,102,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,30.0
4227,4327,146,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,3,1,1,0,1,1,0,2,2,3,3,1,1,1,1,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,36.0
4228,4328,144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,2,1,4,2,1,2,3,4,3,4,5,7,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,39.0
4229,4329,129,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,0,2,0,2,0,1,2,5,6,5,2,1,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,27.0
4230,4330,144,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,1,2,2,2,0,1,2,1,1,1,3,4,5,2,2,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,37.0
4231,4331,146,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,1,0,1,1,1,3,3,3,2,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Office,False,False,True,48.0
4232,4332,144,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,2,1,2,0,1,0,3,3,1,3,4,4,3,1,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,32.0
4233,4333,146,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,2,2,2,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,25.0
4234,4334,144,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,1,1,2,0,3,3,3,6,6,9,7,6,4,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,32.0
4235,4335,144,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,3,1,2,1,3,1,2,1,2,3,3,5,5,7,5,4,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,28.0
4236,4336,144,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,1,2,1,1,1,1,1,1,1,1,2,3,4,3,4,4,5,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,35.0
4237,4337,144,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,3,1,1,0,2,0,1,3,3,4,2,4,4,4,3,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,35.0
4238,4338,144,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,0,0,0,1,1,0,1,1,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,33.0
4239,4339,151,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,1,1,0,2,2,0,5,1,1,2,2,2,1,2,1,2,3,3,5,3,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,32.0
4240,4340,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,4,2,1,0,2,1,0,1,2,2,1,1,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,20.0
4241,4341,191,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3,1,3,3,1,1,0,1,1,3,3,3,2,3,3,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,18.0
4242,4342,191,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,2,1,0,1,1,0,2,0,1,4,2,3,2,3,3,6,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,Office,False,False,True,18.0
4243,4343,153,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Office,False,False,True,17.0
4244,4344,102,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,29.0
4245,4345,131,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,18.0
4246,4346,131,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,3,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,21.0
4247,4347,198,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,3,2,2,1,0,0,1,0,2,4,3,3,3,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,False,True,16.0
4248,4348,185,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,3,0,1,1,2,1,0,0,0,3,3,3,3,3,3,2,3,2,3,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,18.0
4249,4349,196,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,1,4,0,0,0,1,1,0,0,2,2,2,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,21.0
4250,4350,176,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1,1,1,0,1,2,1,3,1,2,2,2,3,2,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,10.0
4251,4351,113,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,2,1,1,1,1,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Hospital,True,False,True,9.0
4252,4352,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,3,0,2,0,0,0,0,0,0,1,1,3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,18.0
4253,4353,152,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,12.0
4254,4354,181,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,1,0,1,2,1,3,4,4,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Office,False,False,True,30.0
4255,4355,189,0,0,0,0,1,0,0,0,0,0,0,0,3,1,3,1,2,0,1,0,3,1,1,1,3,1,3,3,3,2,1,3,3,4,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,20.0
4256,4356,181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,2,0,1,2,0,0,1,4,4,4,3,4,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,19.0
4257,4357,181,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,1,1,0,1,2,0,0,0,2,2,2,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,17.0
4258,4358,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,3,2,3,1,2,2,2,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,23.0
4259,4359,144,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,7,6,5,4,2,1,3,5,6,8,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,46.0
4260,4360,196,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,1,0,1,2,2,1,2,3,4,2,1,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,35.0
4261,4361,196,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,4,1,0,0,1,4,1,1,1,1,0,0,1,2,4,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,32.0
4262,4362,196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,2,1,0,1,0,1,1,0,1,2,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,34.0
4263,4363,144,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,1,0,0,2,1,2,1,1,0,5,4,3,2,1,2,5,5,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,44.0
4264,4364,146,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2,1,1,0,2,1,2,2,2,3,2,4,5,8,6,6,5,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,35.0
4265,4365,146,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,1,1,1,3,3,4,3,4,2,4,2,3,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,20.0
4266,4366,146,0,0,1,0,0,0,0,0,0,1,0,0,4,1,2,3,1,2,4,2,0,3,0,2,2,3,4,5,7,8,9,8,8,6,7,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,24.0
4267,4367,196,0,0,1,0,0,0,1,0,1,0,0,0,2,2,1,1,1,1,3,0,0,2,0,1,3,3,4,4,5,3,4,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,34.0
4268,4368,196,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,2,1,2,2,0,4,3,3,4,4,5,3,4,3,4,3,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,28.0
4269,4369,196,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,2,2,0,1,1,2,1,1,2,2,2,1,0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,37.0
4270,4370,196,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,22.0
4271,4371,151,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,2,1,0,3,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,14.0
4272,4372,139,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,2,2,1,1,1,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,25.0
4273,4373,151,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,5,3,4,3,3,2,3,3,3,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,30.0
4274,4374,151,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,2,0,2,1,0,1,0,5,3,3,2,1,1,3,3,3,2,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,29.0
4275,4375,139,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,2,0,0,2,1,1,1,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,36.0
4276,4376,151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,3,1,1,4,2,3,3,2,0,2,4,4,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,25.0
4277,4377,151,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,1,1,1,2,3,2,1,0,0,3,1,2,1,1,1,2,3,4,5,5,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,35.0
4278,4378,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,3,2,2,4,6,4,3,2,3,3,4,5,7,8,6,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,False,True,17.0
4279,4379,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,2,0,3,3,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,4,3,4,1,1,0,0,0,0,Hospital,False,True,False,43.0
4280,4380,142,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,1,0,Office,False,False,True,35.0
4281,4381,112,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,2,1,1,1,0,1,1,0,3,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,17.0
4282,4382,116,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,2,1,1,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,13.0
4283,4383,186,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,1,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,Office,False,False,True,36.0
4284,4384,187,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0,3,1,0,0,1,2,0,1,2,2,1,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,13.0
4285,4385,222,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,1,0,2,1,0,1,0,5,2,1,1,1,1,2,2,2,2,3,3,0,0,0,8,0,0,8,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,True,True,False,14.0
4286,4386,207,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,2,2,2,3,2,3,1,3,3,3,2,1,2,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,25.0
4287,4387,241,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,13.0
4288,4388,116,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,2,2,0,2,1,0,1,1,2,2,2,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,17.0
4289,4389,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,2,1,4,3,2,2,2,3,2,2,2,3,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,13.0
4290,4390,101,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,2,1,2,0,1,3,0,3,2,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,Office,False,False,True,21.0
4291,4391,147,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,2,3,1,0,2,1,0,2,2,1,1,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,22.0
4292,4392,187,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,3,0,0,0,2,0,0,0,1,1,2,1,2,1,2,1,2,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,11.0
4293,4393,168,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,2,0,1,2,1,2,0,0,1,1,3,3,5,3,4,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,18.0
4294,4394,246,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,2,1,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,False,True,13.0
4295,4395,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,1,0,1,0,2,3,4,3,4,4,3,2,6,8,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,18.0
4296,4396,119,0,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,2,0,1,3,0,0,1,0,1,1,3,5,5,4,1,4,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,42.0
4297,4397,118,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,3,2,1,0,0,0,0,0,6,6,5,4,4,4,4,5,6,6,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,52.0
4298,4398,118,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,2,0,0,0,0,1,1,2,3,3,3,3,3,4,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,44.0
4299,4399,119,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3,1,1,0,0,1,4,6,10,7,6,3,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,43.0
4300,4400,138,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,1,0,1,2,2,2,4,6,7,7,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,41.0
4301,4401,119,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,5,3,3,2,2,4,5,6,3,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,22.0
4302,4402,118,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,0,6,1,0,1,0,0,0,2,5,5,3,2,2,5,5,6,6,7,7,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,44.0
4303,4403,151,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,2,1,0,1,1,2,1,4,4,4,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hospital,False,False,True,46.0
4304,4404,119,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,3,0,0,1,2,4,4,6,6,6,6,13,16,15,10,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,36.0
4305,4405,118,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0,2,1,1,0,0,3,2,1,2,3,3,3,4,3,4,3,3,4,4,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,41.0
4306,4406,154,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,26.0
4307,4407,102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Office,True,False,True,46.0
4308,4408,117,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,2,0,0,0,1,1,2,2,2,3,2,1,1,1,3,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Office,False,False,True,47.0
