rep_id,is_cardiologist,is_gp,years_since_graduation,conference_total,email_open_total,f2f_total,webinar_total,gender_female,gender_male,hospital,office,prescription_total
230,1,0,27,0,4,6,0,1.0,0.0,1.0,0.0,7
230,1,0,15,0,6,16,0,1.0,0.0,1.0,0.0,1
230,1,0,41,0,2,7,0,1.0,0.0,1.0,0.0,3
230,1,0,25,0,9,10,0,0.0,1.0,1.0,0.0,1
210,1,0,28,0,1,14,1,1.0,0.0,0.0,1.0,1
230,1,0,52,0,5,7,0,1.0,0.0,0.0,1.0,2
230,1,0,39,0,3,4,0,1.0,0.0,1.0,0.0,1
198,1,0,28,0,7,13,1,1.0,0.0,0.0,1.0,3
132,1,0,13,0,1,9,0,0.0,1.0,0.0,1.0,2
230,1,0,13,0,6,5,0,0.0,1.0,1.0,0.0,3
102,0,1,30,0,2,0,0,1.0,0.0,0.0,1.0,0
146,0,1,36,0,6,4,0,1.0,0.0,0.0,1.0,5
144,0,1,39,0,1,10,0,1.0,0.0,0.0,1.0,2
129,0,1,27,0,4,9,0,1.0,0.0,0.0,1.0,1
144,0,1,37,0,5,7,0,0.0,1.0,0.0,1.0,2
146,0,1,48,1,2,5,1,1.0,0.0,0.0,1.0,0
144,0,1,32,0,6,5,0,1.0,0.0,0.0,1.0,1
146,0,1,25,1,4,1,0,0.0,1.0,0.0,1.0,2
144,0,1,32,0,3,16,0,1.0,0.0,0.0,1.0,5
144,0,1,28,0,8,12,0,1.0,0.0,0.0,1.0,1
144,0,1,35,0,6,8,0,1.0,0.0,0.0,1.0,4
144,0,1,35,0,3,10,0,1.0,0.0,0.0,1.0,2
144,0,1,33,0,3,2,0,1.0,0.0,0.0,1.0,1
151,0,1,32,1,1,6,0,1.0,0.0,0.0,1.0,4
205,0,1,20,0,7,4,0,0.0,1.0,0.0,1.0,1
191,0,1,18,0,6,7,0,0.0,1.0,0.0,1.0,2
191,0,1,18,1,3,10,1,1.0,0.0,0.0,1.0,0
153,0,1,17,0,2,0,1,1.0,0.0,0.0,1.0,3
102,0,1,29,2,4,0,0,1.0,0.0,0.0,1.0,3
131,0,1,18,0,2,0,0,0.0,1.0,0.0,1.0,0
131,0,1,21,0,3,1,0,1.0,0.0,0.0,1.0,2
198,0,1,16,1,5,8,0,1.0,0.0,1.0,0.0,10
185,0,1,18,0,2,8,0,0.0,1.0,0.0,1.0,5
196,0,1,21,1,1,3,0,0.0,1.0,0.0,1.0,2
176,0,1,10,0,5,5,0,0.0,1.0,0.0,1.0,2
113,0,1,9,0,3,1,1,0.0,1.0,1.0,0.0,1
128,0,1,18,0,6,3,0,0.0,1.0,0.0,1.0,2
152,0,1,12,1,5,0,0,1.0,0.0,0.0,1.0,7
181,0,1,30,1,4,5,1,1.0,0.0,0.0,1.0,2
189,0,1,20,0,7,8,0,0.0,1.0,0.0,1.0,3
181,0,1,19,0,8,8,0,0.0,1.0,0.0,1.0,4
181,0,1,17,1,2,5,0,0.0,1.0,0.0,1.0,0
180,0,1,23,0,3,5,0,0.0,1.0,0.0,1.0,7
144,0,1,46,3,2,12,0,1.0,0.0,0.0,1.0,2
196,0,1,35,0,5,6,0,0.0,1.0,0.0,1.0,7
196,0,1,32,2,7,5,0,0.0,1.0,0.0,1.0,2
196,0,1,34,0,4,5,0,1.0,0.0,0.0,1.0,1
144,0,1,44,1,7,10,0,1.0,0.0,0.0,1.0,0
146,0,1,35,2,5,14,0,1.0,0.0,0.0,1.0,5
146,0,1,20,0,5,9,0,1.0,0.0,0.0,1.0,2
146,0,1,24,1,6,20,0,0.0,1.0,0.0,1.0,8
196,0,1,34,2,3,11,0,1.0,0.0,0.0,1.0,0
196,0,1,28,0,7,11,0,0.0,1.0,0.0,1.0,4
196,0,1,37,0,3,4,0,1.0,0.0,0.0,1.0,2
196,0,1,22,1,4,2,0,1.0,0.0,0.0,1.0,0
151,0,1,14,1,5,0,0,0.0,1.0,0.0,1.0,2
139,0,1,25,0,5,1,0,1.0,0.0,0.0,1.0,2
151,0,1,30,0,1,9,0,1.0,0.0,0.0,1.0,2
151,0,1,29,1,4,7,0,1.0,0.0,0.0,1.0,4
139,0,1,36,1,6,2,0,0.0,1.0,0.0,1.0,10
151,0,1,25,1,4,7,0,1.0,0.0,0.0,1.0,2
151,0,1,35,0,5,7,0,1.0,0.0,0.0,1.0,8
151,0,1,17,0,9,13,0,1.0,0.0,1.0,0.0,4
209,1,0,43,0,4,3,5,1.0,0.0,1.0,0.0,1
142,0,1,35,0,2,0,2,1.0,0.0,0.0,1.0,3
112,0,1,17,2,5,2,0,1.0,0.0,0.0,1.0,0
116,0,1,13,0,4,1,0,0.0,1.0,0.0,1.0,3
186,0,1,36,1,5,0,2,1.0,0.0,0.0,1.0,2
187,0,1,13,2,4,5,0,0.0,1.0,0.0,1.0,0
222,1,0,14,0,5,5,0,0.0,1.0,1.0,0.0,25
207,0,1,25,0,4,7,0,0.0,1.0,0.0,1.0,4
241,0,1,13,0,2,1,0,0.0,1.0,0.0,1.0,3
116,0,1,17,0,2,5,0,1.0,0.0,0.0,1.0,0
116,0,1,13,0,3,7,0,1.0,0.0,0.0,1.0,4
101,0,1,21,0,2,4,1,1.0,0.0,0.0,1.0,3
147,0,1,22,0,2,2,0,1.0,0.0,0.0,1.0,1
187,0,1,11,0,3,4,0,1.0,0.0,0.0,1.0,5
168,0,1,18,0,5,8,0,0.0,1.0,0.0,1.0,1
246,0,1,13,0,3,1,0,1.0,0.0,1.0,0.0,16
185,0,1,18,0,4,9,0,1.0,0.0,0.0,1.0,6
119,0,1,42,0,1,12,0,1.0,0.0,0.0,1.0,0
118,0,1,52,0,2,15,0,1.0,0.0,0.0,1.0,3
118,0,1,44,0,2,10,0,1.0,0.0,0.0,1.0,2
119,0,1,43,0,4,15,0,1.0,0.0,0.0,1.0,1
138,0,1,41,0,0,13,0,1.0,0.0,0.0,1.0,0
119,0,1,22,0,3,10,0,1.0,0.0,0.0,1.0,1
118,0,1,44,0,5,14,0,1.0,0.0,0.0,1.0,3
151,0,1,46,0,4,7,0,1.0,0.0,1.0,0.0,0
119,0,1,36,0,5,26,0,1.0,0.0,0.0,1.0,5
118,0,1,41,0,3,9,0,0.0,1.0,0.0,1.0,4
154,0,1,26,3,5,0,0,1.0,0.0,0.0,1.0,8
102,0,1,46,0,4,0,0,0.0,1.0,0.0,1.0,1
117,0,1,47,1,4,6,0,1.0,0.0,0.0,1.0,1
211,0,1,29,0,11,22,0,1.0,0.0,0.0,1.0,8
135,1,0,21,0,3,33,0,0.0,1.0,0.0,1.0,44
128,0,1,28,0,4,6,0,0.0,1.0,0.0,1.0,1
128,0,1,46,0,4,7,0,1.0,0.0,0.0,1.0,2
128,0,1,36,0,5,7,0,1.0,0.0,0.0,1.0,4
128,0,1,41,1,2,9,0,1.0,0.0,0.0,1.0,2
105,0,1,41,0,2,3,0,1.0,0.0,0.0,1.0,3
118,0,1,49,0,0,11,0,1.0,0.0,0.0,1.0,0
138,0,1,35,1,1,9,0,0.0,1.0,0.0,1.0,1
118,0,1,43,0,4,11,0,1.0,0.0,0.0,1.0,2
186,0,1,14,0,5,1,3,1.0,0.0,0.0,1.0,3
186,0,1,49,0,5,2,3,1.0,0.0,0.0,1.0,6
186,0,1,30,1,0,2,3,1.0,0.0,0.0,1.0,4
186,0,1,20,0,6,1,3,1.0,0.0,0.0,1.0,1
186,0,1,18,0,4,3,3,1.0,0.0,0.0,1.0,7
185,0,1,30,1,3,5,0,1.0,0.0,0.0,1.0,5
117,0,1,46,0,4,5,1,1.0,0.0,0.0,1.0,0
149,0,1,37,0,11,4,1,1.0,0.0,0.0,1.0,3
149,0,1,30,0,6,3,1,0.0,1.0,0.0,1.0,1
105,0,1,30,0,0,2,0,0.0,1.0,0.0,1.0,3
181,0,1,26,1,0,10,0,1.0,0.0,0.0,1.0,10
181,0,1,31,0,3,8,0,0.0,1.0,0.0,1.0,4
181,0,1,34,1,8,5,0,1.0,0.0,0.0,1.0,3
189,0,1,33,0,4,2,0,0.0,1.0,0.0,1.0,0
181,0,1,34,0,6,5,0,0.0,1.0,0.0,1.0,4
128,0,1,35,0,5,4,1,1.0,0.0,0.0,1.0,5
181,0,1,26,0,5,6,0,1.0,0.0,0.0,1.0,6
155,0,1,26,1,4,1,0,1.0,0.0,0.0,1.0,3
128,0,1,32,1,5,2,0,0.0,1.0,0.0,1.0,3
125,0,1,26,0,4,8,0,1.0,0.0,0.0,1.0,0
128,0,1,41,0,4,2,0,1.0,0.0,0.0,1.0,2
125,0,1,46,0,4,2,0,1.0,0.0,0.0,1.0,0
125,0,1,36,0,8,3,0,0.0,1.0,0.0,1.0,0
125,0,1,20,1,4,3,0,1.0,0.0,0.0,1.0,3
125,0,1,41,0,4,3,0,1.0,0.0,0.0,1.0,1
125,0,1,19,0,6,8,0,1.0,0.0,0.0,1.0,8
125,0,1,14,0,1,1,0,1.0,0.0,0.0,1.0,8
203,1,0,29,0,3,38,0,0.0,1.0,0.0,1.0,7
199,1,0,44,1,2,24,0,1.0,0.0,0.0,1.0,2
220,1,0,29,2,1,3,0,1.0,0.0,0.0,1.0,2
173,1,0,26,2,3,9,0,1.0,0.0,0.0,1.0,6
199,1,0,54,0,3,1,0,1.0,0.0,0.0,1.0,7
203,1,0,41,0,3,17,0,1.0,0.0,0.0,1.0,1
132,1,0,38,0,5,6,0,1.0,0.0,0.0,1.0,2
205,0,1,27,0,3,5,0,0.0,1.0,0.0,1.0,2
125,0,1,26,2,6,1,0,1.0,0.0,0.0,1.0,9
211,0,1,29,0,2,13,0,1.0,0.0,0.0,1.0,2
205,0,1,31,0,6,5,0,1.0,0.0,0.0,1.0,0
205,0,1,32,0,3,3,0,0.0,1.0,0.0,1.0,1
153,0,1,42,1,10,7,0,1.0,0.0,0.0,1.0,0
153,0,1,20,0,5,6,0,0.0,1.0,0.0,1.0,5
153,0,1,36,0,4,6,0,1.0,0.0,0.0,1.0,7
127,0,1,45,1,5,3,0,1.0,0.0,0.0,1.0,1
153,0,1,36,0,1,4,0,0.0,1.0,0.0,1.0,3
153,0,1,39,0,6,6,0,1.0,0.0,0.0,1.0,9
153,0,1,43,1,4,7,0,1.0,0.0,0.0,1.0,1
153,0,1,44,1,9,6,0,0.0,1.0,1.0,0.0,2
153,0,1,47,0,7,0,0,1.0,0.0,0.0,1.0,2
153,0,1,38,0,4,4,1,0.0,1.0,0.0,1.0,3
153,0,1,26,0,3,2,0,0.0,1.0,0.0,1.0,9
164,0,1,16,0,3,0,0,1.0,0.0,1.0,0.0,1
113,0,1,16,1,3,0,6,1.0,0.0,0.0,1.0,1
153,0,1,37,0,5,1,0,0.0,1.0,0.0,1.0,2
222,1,0,46,0,6,13,1,1.0,0.0,0.0,1.0,12
202,0,1,15,0,2,2,0,0.0,1.0,0.0,1.0,1
153,0,1,34,0,8,6,0,1.0,0.0,0.0,1.0,1
173,1,0,34,1,2,23,2,1.0,0.0,0.0,1.0,37
194,1,0,14,1,3,9,0,1.0,0.0,1.0,0.0,20
165,1,0,14,0,2,3,0,1.0,0.0,1.0,0.0,6
153,0,1,7,1,5,3,0,1.0,0.0,0.0,1.0,10
123,0,1,19,0,4,4,0,1.0,0.0,0.0,1.0,3
123,0,1,11,0,5,0,0,0.0,1.0,0.0,1.0,2
106,0,1,27,0,5,4,0,0.0,1.0,0.0,1.0,4
149,0,1,10,0,2,3,1,1.0,0.0,0.0,1.0,9
122,0,1,13,2,3,5,0,1.0,0.0,0.0,1.0,4
131,0,1,24,0,5,2,0,1.0,0.0,0.0,1.0,3
115,0,1,11,1,7,2,0,0.0,1.0,0.0,1.0,0
208,1,0,15,0,4,2,3,1.0,0.0,1.0,0.0,7
102,0,1,23,0,5,0,0,1.0,0.0,1.0,0.0,0
161,0,1,6,2,3,8,0,1.0,0.0,0.0,1.0,1
108,0,1,6,0,3,3,0,0.0,1.0,1.0,0.0,2
110,0,1,8,1,8,6,1,0.0,1.0,0.0,1.0,2
144,0,1,28,1,4,7,0,1.0,0.0,0.0,1.0,0
144,0,1,36,0,1,10,0,1.0,0.0,0.0,1.0,1
106,0,1,34,0,2,13,0,1.0,0.0,0.0,1.0,12
106,0,1,33,1,2,9,0,1.0,0.0,0.0,1.0,5
106,0,1,51,0,6,7,0,1.0,0.0,0.0,1.0,8
106,0,1,36,2,0,12,0,1.0,0.0,0.0,1.0,4
110,0,1,23,1,7,8,0,0.0,1.0,0.0,1.0,0
106,0,1,38,0,2,1,0,1.0,0.0,0.0,1.0,0
106,0,1,53,1,0,5,0,1.0,0.0,0.0,1.0,2
102,0,1,13,0,3,0,0,1.0,0.0,0.0,1.0,1
110,0,1,46,0,6,13,0,1.0,0.0,0.0,1.0,2
186,0,1,14,1,2,6,5,0.0,1.0,0.0,1.0,4
192,0,1,41,1,7,10,2,0.0,1.0,0.0,1.0,6
191,0,1,21,1,6,8,1,0.0,1.0,0.0,1.0,13
146,0,1,41,1,4,7,0,1.0,0.0,0.0,1.0,3
106,0,1,36,1,4,10,0,1.0,0.0,0.0,1.0,2
106,0,1,23,0,2,10,0,1.0,0.0,0.0,1.0,1
186,0,1,13,0,2,7,5,1.0,0.0,0.0,1.0,0
164,0,1,27,1,2,0,0,1.0,0.0,1.0,0.0,1
102,0,1,40,2,4,0,0,1.0,0.0,1.0,0.0,0
164,0,1,39,0,6,0,0,1.0,0.0,1.0,0.0,1
215,1,0,43,0,6,20,0,0.0,1.0,0.0,1.0,7
110,0,1,55,0,0,15,0,1.0,0.0,0.0,1.0,11
110,0,1,40,0,7,9,0,1.0,0.0,0.0,1.0,15
106,0,1,26,2,6,15,0,1.0,0.0,0.0,1.0,2
110,0,1,33,1,2,12,0,0.0,1.0,0.0,1.0,1
110,0,1,24,0,5,10,0,1.0,0.0,0.0,1.0,2
225,1,0,44,0,5,8,0,1.0,0.0,0.0,1.0,2
133,0,1,18,0,2,2,0,1.0,0.0,0.0,1.0,6
203,1,0,30,2,4,4,0,1.0,0.0,1.0,0.0,7
130,0,1,17,1,6,8,0,0.0,1.0,0.0,1.0,4
168,0,1,21,0,6,4,0,0.0,1.0,0.0,1.0,5
121,1,0,28,0,2,1,0,0.0,1.0,0.0,1.0,12
136,1,0,52,0,7,7,0,1.0,0.0,0.0,1.0,2
169,0,1,22,0,2,0,0,0.0,1.0,0.0,1.0,1
161,0,1,23,1,1,7,0,0.0,1.0,0.0,1.0,1
102,0,1,31,0,1,0,0,0.0,1.0,0.0,1.0,0
207,0,1,32,0,3,6,0,0.0,1.0,0.0,1.0,2
207,0,1,44,0,2,8,0,1.0,0.0,0.0,1.0,2
207,0,1,33,0,7,13,0,1.0,0.0,0.0,1.0,13
207,0,1,40,1,2,7,0,0.0,1.0,0.0,1.0,1
207,0,1,38,0,4,4,0,0.0,1.0,0.0,1.0,2
207,0,1,22,0,4,0,0,0.0,1.0,0.0,1.0,0
125,0,1,22,0,5,4,0,0.0,1.0,0.0,1.0,9
125,0,1,29,1,6,7,0,1.0,0.0,0.0,1.0,4
125,0,1,38,0,8,6,0,1.0,0.0,0.0,1.0,2
125,0,1,27,0,6,1,0,0.0,1.0,0.0,1.0,8
192,0,1,12,0,4,1,0,0.0,1.0,0.0,1.0,12
143,0,1,12,0,2,6,0,0.0,1.0,0.0,1.0,5
181,0,1,12,0,1,0,1,1.0,0.0,0.0,1.0,10
145,0,1,35,0,3,4,1,1.0,0.0,0.0,1.0,10
145,0,1,18,1,1,11,0,0.0,1.0,0.0,1.0,0
229,0,1,13,0,6,4,1,1.0,0.0,0.0,1.0,1
186,0,1,13,1,5,2,3,0.0,1.0,0.0,1.0,6
106,0,1,25,0,3,4,0,1.0,0.0,0.0,1.0,1
107,0,1,30,0,3,11,1,0.0,1.0,0.0,1.0,0
191,0,1,12,0,1,7,0,1.0,0.0,0.0,1.0,13
196,0,1,43,0,1,7,0,1.0,0.0,0.0,1.0,100
100,0,1,26,0,3,11,0,1.0,0.0,0.0,1.0,5
119,0,1,10,1,8,6,0,0.0,1.0,1.0,0.0,1
140,0,1,9,0,4,11,0,1.0,0.0,1.0,0.0,2
100,0,1,10,0,0,1,0,1.0,0.0,0.0,1.0,1
191,0,1,9,0,4,5,1,1.0,0.0,0.0,1.0,5
201,0,1,8,1,2,1,0,1.0,0.0,0.0,1.0,9
101,0,1,20,0,3,7,0,0.0,1.0,0.0,1.0,2
168,0,1,23,0,3,5,0,1.0,0.0,0.0,1.0,3
134,0,1,10,1,3,4,0,0.0,1.0,1.0,0.0,8
154,0,1,7,1,5,9,0,0.0,1.0,0.0,1.0,1
218,0,1,29,1,3,4,0,0.0,1.0,0.0,1.0,5
189,0,1,24,1,5,0,0,1.0,0.0,0.0,1.0,0
192,0,1,9,2,6,1,0,0.0,1.0,0.0,1.0,7
180,0,1,26,0,2,6,0,1.0,0.0,0.0,1.0,5
196,0,1,38,0,3,9,0,1.0,0.0,0.0,1.0,0
196,0,1,33,0,6,8,0,1.0,0.0,0.0,1.0,5
196,0,1,45,1,6,12,0,1.0,0.0,0.0,1.0,0
196,0,1,37,0,10,10,0,1.0,0.0,0.0,1.0,6
211,0,1,40,0,4,10,0,1.0,0.0,1.0,0.0,8
211,0,1,21,2,5,21,0,1.0,0.0,0.0,1.0,18
211,0,1,41,2,5,5,0,1.0,0.0,1.0,0.0,4
196,0,1,20,0,5,9,0,0.0,1.0,0.0,1.0,0
196,0,1,34,0,4,4,0,1.0,0.0,0.0,1.0,2
196,0,1,33,0,3,8,0,1.0,0.0,0.0,1.0,7
233,0,1,51,1,3,10,0,1.0,0.0,1.0,0.0,2
211,0,1,53,0,6,12,0,1.0,0.0,1.0,0.0,0
211,0,1,51,0,5,12,0,1.0,0.0,1.0,0.0,0
196,0,1,29,0,5,7,0,1.0,0.0,0.0,1.0,0
211,0,1,43,1,1,12,0,1.0,0.0,1.0,0.0,10
196,0,1,39,0,4,14,0,1.0,0.0,0.0,1.0,4
196,0,1,32,0,3,6,0,1.0,0.0,0.0,1.0,0
196,0,1,33,1,4,8,0,0.0,1.0,0.0,1.0,0
211,0,1,15,0,4,8,0,1.0,0.0,1.0,0.0,0
211,0,1,18,2,4,5,0,1.0,0.0,0.0,1.0,2
137,0,1,21,0,6,3,0,1.0,0.0,0.0,1.0,2
114,0,1,13,0,1,1,2,0.0,1.0,0.0,1.0,4
153,0,1,12,1,5,3,0,1.0,0.0,0.0,1.0,0
151,0,1,12,0,5,8,0,0.0,1.0,0.0,1.0,4
102,0,1,13,0,2,0,0,1.0,0.0,0.0,1.0,1
191,0,1,26,0,2,10,1,1.0,0.0,0.0,1.0,0
171,0,1,13,0,7,6,0,1.0,0.0,0.0,1.0,3
108,0,1,30,0,1,4,1,1.0,0.0,0.0,1.0,6
117,0,1,13,2,4,2,0,1.0,0.0,0.0,1.0,5
152,0,1,16,1,3,2,1,1.0,0.0,0.0,1.0,8
180,0,1,13,0,6,16,0,1.0,0.0,0.0,1.0,1
211,0,1,19,1,3,18,0,0.0,1.0,0.0,1.0,0
110,0,1,21,0,7,8,0,0.0,1.0,0.0,1.0,3
180,0,1,13,0,5,9,0,0.0,1.0,0.0,1.0,0
119,0,1,34,1,3,25,0,1.0,0.0,0.0,1.0,3
138,0,1,38,0,4,12,1,1.0,0.0,0.0,1.0,0
138,0,1,37,0,3,12,0,1.0,0.0,0.0,1.0,3
119,0,1,34,0,1,7,0,1.0,0.0,0.0,1.0,6
138,0,1,37,0,3,12,0,1.0,0.0,0.0,1.0,0
138,0,1,42,0,7,9,0,1.0,0.0,0.0,1.0,0
199,1,0,38,1,7,7,0,0.0,1.0,0.0,1.0,2
199,1,0,28,0,3,1,0,1.0,0.0,0.0,1.0,0
199,1,0,43,0,4,3,0,1.0,0.0,0.0,1.0,1
199,1,0,38,1,2,24,0,0.0,1.0,0.0,1.0,0
203,1,0,29,1,1,11,0,0.0,1.0,0.0,1.0,3
129,0,1,19,1,2,0,0,0.0,1.0,0.0,1.0,3
199,1,0,41,0,5,4,0,1.0,0.0,0.0,1.0,5
199,1,0,48,1,4,31,0,1.0,0.0,0.0,1.0,13
203,1,0,54,0,5,0,0,1.0,0.0,0.0,1.0,0
199,1,0,37,1,1,4,0,0.0,1.0,0.0,1.0,2
199,1,0,34,0,3,1,0,1.0,0.0,0.0,1.0,1
212,1,0,42,0,4,9,0,1.0,0.0,0.0,1.0,2
133,0,1,16,0,3,3,0,1.0,0.0,0.0,1.0,9
143,0,1,16,0,8,1,0,0.0,1.0,0.0,1.0,2
143,0,1,35,1,5,5,0,1.0,0.0,0.0,1.0,3
133,0,1,26,0,3,8,1,0.0,1.0,0.0,1.0,0
128,0,1,26,0,7,12,1,1.0,0.0,0.0,1.0,6
189,0,1,41,0,6,0,0,1.0,0.0,0.0,1.0,6
121,0,1,34,0,3,2,0,1.0,0.0,0.0,1.0,1
128,0,1,23,0,2,9,0,1.0,0.0,0.0,1.0,1
125,0,1,27,1,4,8,0,1.0,0.0,0.0,1.0,4
125,0,1,36,0,2,5,0,0.0,1.0,0.0,1.0,1
125,0,1,27,1,4,8,0,1.0,0.0,0.0,1.0,7
125,0,1,19,1,4,7,0,0.0,1.0,0.0,1.0,5
125,0,1,38,1,5,8,1,1.0,0.0,0.0,1.0,0
126,0,1,43,0,4,5,1,0.0,1.0,0.0,1.0,0
126,0,1,44,0,6,2,1,1.0,0.0,0.0,1.0,0
127,0,1,44,0,5,0,1,1.0,0.0,0.0,1.0,5
126,0,1,44,2,6,3,1,1.0,0.0,0.0,1.0,1
174,0,1,21,0,3,1,0,1.0,0.0,0.0,1.0,0
174,0,1,44,1,5,5,0,1.0,0.0,0.0,1.0,7
174,0,1,19,1,1,3,0,1.0,0.0,0.0,1.0,2
140,0,1,34,0,4,15,1,0.0,1.0,0.0,1.0,1
140,0,1,32,2,1,15,1,0.0,1.0,0.0,1.0,0
140,0,1,23,0,2,12,2,0.0,1.0,0.0,1.0,1
117,0,1,37,3,5,4,0,1.0,0.0,0.0,1.0,7
186,0,1,14,0,6,6,4,1.0,0.0,0.0,1.0,0
191,0,1,6,0,3,3,0,1.0,0.0,0.0,1.0,6
133,0,1,6,1,3,6,0,1.0,0.0,0.0,1.0,2
137,0,1,27,0,4,6,0,1.0,0.0,0.0,1.0,6
102,0,1,6,1,4,0,0,0.0,1.0,0.0,1.0,0
168,0,1,6,0,5,2,0,1.0,0.0,0.0,1.0,1
186,0,1,8,1,5,5,4,1.0,0.0,1.0,0.0,4
151,0,1,43,0,2,9,0,1.0,0.0,0.0,1.0,2
151,0,1,34,0,4,11,0,1.0,0.0,0.0,1.0,10
151,0,1,24,0,5,7,0,1.0,0.0,1.0,0.0,3
193,0,1,49,1,4,1,0,1.0,0.0,0.0,1.0,3
140,0,1,38,0,3,8,0,0.0,1.0,0.0,1.0,2
153,0,1,29,0,3,5,0,0.0,1.0,0.0,1.0,0
193,0,1,37,0,4,2,0,0.0,1.0,0.0,1.0,5
153,0,1,32,1,7,6,0,0.0,1.0,0.0,1.0,3
153,0,1,39,0,2,12,0,1.0,0.0,0.0,1.0,1
140,0,1,26,0,3,14,0,1.0,0.0,0.0,1.0,1
125,0,1,14,0,4,5,0,1.0,0.0,0.0,1.0,2
140,0,1,34,0,1,11,0,0.0,1.0,0.0,1.0,3
140,0,1,37,0,2,14,0,1.0,0.0,0.0,1.0,1
140,0,1,42,1,4,16,0,1.0,0.0,0.0,1.0,5
140,0,1,36,0,3,15,0,0.0,1.0,0.0,1.0,4
145,0,1,11,1,1,5,3,0.0,1.0,0.0,1.0,0
145,0,1,11,0,3,5,0,1.0,0.0,0.0,1.0,2
205,0,1,11,0,4,6,1,1.0,0.0,0.0,1.0,5
124,0,1,18,0,3,7,0,0.0,1.0,0.0,1.0,3
125,0,1,9,0,3,1,0,0.0,1.0,0.0,1.0,2
136,1,0,11,1,4,0,0,1.0,0.0,1.0,0.0,34
191,0,1,6,1,1,3,1,1.0,0.0,0.0,1.0,2
159,0,1,8,0,4,2,0,0.0,1.0,0.0,1.0,1
147,0,1,30,0,6,11,0,1.0,0.0,0.0,1.0,2
221,0,1,9,0,6,1,0,1.0,0.0,1.0,0.0,11
116,0,1,24,1,5,6,0,1.0,0.0,0.0,1.0,2
143,0,1,8,0,3,0,0,1.0,0.0,0.0,1.0,0
110,0,1,53,0,6,9,0,1.0,0.0,0.0,1.0,0
106,0,1,36,1,4,13,0,1.0,0.0,0.0,1.0,0
106,0,1,33,0,3,4,0,0.0,1.0,0.0,1.0,0
110,0,1,54,0,2,15,0,1.0,0.0,0.0,1.0,4
106,0,1,34,0,1,17,0,1.0,0.0,0.0,1.0,6
106,0,1,46,2,2,7,0,0.0,1.0,0.0,1.0,6
106,0,1,44,0,4,9,0,1.0,0.0,0.0,1.0,0
110,0,1,33,0,5,3,0,0.0,1.0,0.0,1.0,2
106,0,1,37,0,2,6,0,1.0,0.0,0.0,1.0,0
106,0,1,38,0,3,7,0,1.0,0.0,0.0,1.0,2
106,0,1,44,0,2,15,0,1.0,0.0,0.0,1.0,5
225,1,0,33,0,4,13,0,1.0,0.0,0.0,1.0,12
225,1,0,32,1,3,20,0,1.0,0.0,0.0,1.0,0
106,0,1,41,1,1,13,0,1.0,0.0,0.0,1.0,20
106,0,1,37,1,6,6,0,0.0,1.0,0.0,1.0,2
106,0,1,29,1,2,3,0,1.0,0.0,0.0,1.0,1
106,0,1,36,0,2,12,0,1.0,0.0,0.0,1.0,0
106,0,1,39,2,3,6,0,1.0,0.0,0.0,1.0,9
106,0,1,32,0,1,6,0,1.0,0.0,0.0,1.0,2
106,0,1,54,0,5,9,0,1.0,0.0,1.0,0.0,19
106,0,1,30,0,3,5,0,1.0,0.0,0.0,1.0,2
110,0,1,33,0,6,11,0,1.0,0.0,0.0,1.0,0
126,0,1,20,1,4,4,0,0.0,1.0,0.0,1.0,0
140,0,1,25,0,3,7,1,0.0,1.0,0.0,1.0,3
212,1,0,21,1,7,6,0,1.0,0.0,0.0,1.0,6
133,0,1,20,2,3,2,0,0.0,1.0,0.0,1.0,0
198,1,0,41,1,5,28,0,1.0,0.0,0.0,1.0,11
107,0,1,30,0,1,6,1,0.0,1.0,0.0,1.0,2
107,0,1,20,1,3,16,0,0.0,1.0,0.0,1.0,0
102,0,1,34,0,9,0,0,1.0,0.0,0.0,1.0,1
163,0,1,28,0,4,0,0,0.0,1.0,0.0,1.0,2
163,0,1,28,1,3,1,0,0.0,1.0,0.0,1.0,2
119,0,1,9,0,4,5,0,1.0,0.0,1.0,0.0,3
186,0,1,15,0,3,5,3,1.0,0.0,0.0,1.0,0
187,0,1,20,0,3,5,0,0.0,1.0,0.0,1.0,0
151,0,1,30,2,7,7,0,1.0,0.0,0.0,1.0,1
116,0,1,43,0,4,5,0,1.0,0.0,0.0,1.0,3
106,0,1,19,0,2,7,0,1.0,0.0,0.0,1.0,0
174,0,1,10,1,6,0,0,0.0,1.0,0.0,1.0,3
105,0,1,16,0,3,0,0,0.0,1.0,0.0,1.0,0
103,0,1,27,0,1,8,1,1.0,0.0,0.0,1.0,5
134,0,1,21,1,2,2,0,0.0,1.0,1.0,0.0,3
178,0,1,9,0,1,2,0,0.0,1.0,0.0,1.0,7
189,0,1,6,0,3,5,0,0.0,1.0,0.0,1.0,7
189,0,1,7,0,1,0,0,0.0,1.0,1.0,0.0,8
105,0,1,8,2,4,1,0,1.0,0.0,0.0,1.0,1
105,0,1,13,1,2,2,0,0.0,1.0,0.0,1.0,1
125,0,1,11,0,2,0,0,0.0,1.0,1.0,0.0,8
192,0,1,10,0,3,3,0,0.0,1.0,0.0,1.0,0
155,0,1,20,0,2,3,0,0.0,1.0,0.0,1.0,4
117,0,1,9,0,2,3,0,1.0,0.0,0.0,1.0,2
106,0,1,8,0,4,5,0,0.0,1.0,0.0,1.0,0
